target_chembl_id,target_component_id,uniprot_accession,xref_src_db,xref_id
CHEMBL2034,371,P04150,PDBe,5E6A
CHEMBL2034,371,P04150,PDBe,5E6B
CHEMBL2034,371,P04150,PDBe,5E6C
CHEMBL2034,371,P04150,PDBe,5E6D
CHEMBL2034,371,P04150,PDBe,5EMC
CHEMBL2034,371,P04150,PDBe,5EMP
CHEMBL2034,371,P04150,PDBe,5EMQ
CHEMBL2034,371,P04150,PDBe,5G3J
CHEMBL2034,371,P04150,PDBe,5G5W
CHEMBL2034,371,P04150,PDBe,5NFP
CHEMBL2034,371,P04150,PDBe,5NFT
CHEMBL2034,371,P04150,PDBe,5UC1
CHEMBL2034,371,P04150,PDBe,5UC3
CHEMBL2034,371,P04150,PDBe,5VA0
CHEMBL2034,371,P04150,PDBe,5VA7
CHEMBL2034,371,P04150,PDBe,6BQU
CHEMBL2034,371,P04150,PDBe,6CFN
CHEMBL2034,371,P04150,PDBe,6DXK
CHEMBL2034,371,P04150,PDBe,6EL6
CHEMBL2034,371,P04150,PDBe,6EL7
CHEMBL2034,371,P04150,PDBe,6EL9
CHEMBL2034,371,P04150,PDBe,6X6D
CHEMBL2034,371,P04150,PDBe,6X6E
CHEMBL2034,371,P04150,PDBe,6YMO
CHEMBL2034,371,P04150,PDBe,6YO8
CHEMBL2034,371,P04150,PDBe,6YOS
CHEMBL2034,371,P04150,PDBe,7PRV
CHEMBL2034,371,P04150,PDBe,7PRW
CHEMBL2034,371,P04150,PDBe,7PRX
CHEMBL2034,371,P04150,PDBe,8A9G
CHEMBL2034,371,P04150,PDBe,8VKZ
CHEMBL2034,371,P04150,Pfam,PF00104
CHEMBL2034,371,P04150,Pfam,PF00105
CHEMBL2034,371,P04150,Pfam,PF02155
CHEMBL2034,371,P04150,PharmGKB,PA181
CHEMBL2034,371,P04150,Pharos,P04150
CHEMBL2034,371,P04150,Reactome,R-HSA-3371497
CHEMBL2034,371,P04150,Reactome,R-HSA-383280
CHEMBL2034,371,P04150,Reactome,R-HSA-400253
CHEMBL2034,371,P04150,Reactome,R-HSA-4090294
CHEMBL2034,371,P04150,Reactome,R-HSA-8849473
CHEMBL2034,371,P04150,Reactome,R-HSA-8939902
CHEMBL2034,371,P04150,Reactome,R-HSA-9615017
CHEMBL2034,371,P04150,Reactome,R-HSA-9679191
CHEMBL2034,371,P04150,Reactome,R-HSA-9768777
CHEMBL2034,371,P04150,UniProt,A0ZXF9
CHEMBL2034,371,P04150,UniProt,B0LPG8
CHEMBL2034,371,P04150,UniProt,D3DQF4
CHEMBL2034,371,P04150,UniProt,F5ATB7
CHEMBL2034,371,P04150,UniProt,P04150
CHEMBL2034,371,P04150,UniProt,P04151
CHEMBL2034,371,P04150,UniProt,Q53EP5
CHEMBL2034,371,P04150,UniProt,Q6N0A4
CHEMBL2072,432,P35499,AlphaFoldDB,P35499
CHEMBL2072,432,P35499,GoComponent,GO:0001518
CHEMBL2072,432,P35499,GoComponent,GO:0005886
CHEMBL2072,432,P35499,GoComponent,GO:0034702
CHEMBL2072,432,P35499,GoFunction,GO:0005248
CHEMBL2072,432,P35499,GoFunction,GO:0005272
CHEMBL2072,432,P35499,GoFunction,GO:0005515
CHEMBL2072,432,P35499,GoProcess,GO:0006814
CHEMBL2072,432,P35499,GoProcess,GO:0034220
CHEMBL2072,432,P35499,GoProcess,GO:0035725
CHEMBL2072,432,P35499,GoProcess,GO:0055085
CHEMBL2072,432,P35499,GoProcess,GO:0086002
CHEMBL2072,432,P35499,GoProcess,GO:0100001
CHEMBL2072,432,P35499,HGNC,HGNC:10591
CHEMBL2072,432,P35499,IntAct,P35499
CHEMBL2072,432,P35499,InterPro,IPR001696
CHEMBL2072,432,P35499,InterPro,IPR005821
CHEMBL2072,432,P35499,InterPro,IPR008052
CHEMBL2072,432,P35499,InterPro,IPR010526
CHEMBL2072,432,P35499,InterPro,IPR027359
CHEMBL2072,432,P35499,InterPro,IPR043203
CHEMBL2072,432,P35499,InterPro,IPR044564
CHEMBL2072,432,P35499,PANTHER,PTHR10037
CHEMBL2072,432,P35499,PANTHER,PTHR10037:SF223
CHEMBL2072,432,P35499,PDB,6AGF
CHEMBL2072,432,P35499,PDB,6MBA
CHEMBL2072,432,P35499,PDB,6MC9
CHEMBL2072,432,P35499,PDBe,6MBA
CHEMBL2072,432,P35499,PDBe,6MC9
CHEMBL2072,432,P35499,Pfam,PF00520
CHEMBL2072,432,P35499,Pfam,PF06512
CHEMBL2072,432,P35499,Pfam,PF24609
CHEMBL2072,432,P35499,PharmGKB,PA35006
CHEMBL2072,432,P35499,Pharos,P35499
CHEMBL2072,432,P35499,Reactome,R-HSA-445095
CHEMBL2072,432,P35499,Reactome,R-HSA-5576892
CHEMBL2072,432,P35499,UniProt,P35499
CHEMBL2072,432,P35499,UniProt,Q15478
CHEMBL2072,432,P35499,UniProt,Q16447
CHEMBL2072,432,P35499,UniProt,Q7Z6B1
CHEMBL2093872,23,P14867,PDBe,6CDU
CHEMBL2093872,23,P14867,PDBe,6D1S
CHEMBL2093872,23,P14867,GoFunction,GO:0005254
CHEMBL2093872,23,P14867,GoFunction,GO:0008503
CHEMBL2093872,23,P14867,GoFunction,GO:0016917
CHEMBL2093872,23,P14867,GoFunction,GO:0022851
CHEMBL2093872,23,P14867,GoFunction,GO:0004890
CHEMBL2093872,23,P14867,GoFunction,GO:0005230
CHEMBL2093872,23,P14867,GoFunction,GO:1904315
CHEMBL2093872,23,P14867,GoProcess,GO:0006821
CHEMBL2093872,23,P14867,GoProcess,GO:0007214
CHEMBL2093872,23,P14867,GoProcess,GO:0034220
CHEMBL2093872,23,P14867,GoProcess,GO:0051932
CHEMBL2093872,23,P14867,GoProcess,GO:0060078
CHEMBL2093872,23,P14867,GoProcess,GO:1902476
CHEMBL2093872,23,P14867,GoProcess,GO:1904862
CHEMBL2093872,23,P14867,GoComponent,GO:0005886
CHEMBL2093872,23,P14867,GoComponent,GO:0032590
CHEMBL2093872,23,P14867,GoComponent,GO:0043005
CHEMBL2093872,23,P14867,GoComponent,GO:0043197
CHEMBL2093872,23,P14867,GoComponent,GO:0045202
CHEMBL2093872,23,P14867,GoComponent,GO:0098794
CHEMBL2093872,23,P14867,GoComponent,GO:0016020
CHEMBL2093872,23,P14867,GoComponent,GO:0030659
CHEMBL2093872,23,P14867,GoComponent,GO:0045211
CHEMBL2093872,23,P14867,GoComponent,GO:0098982
CHEMBL2093872,23,P14867,GoComponent,GO:0099634
CHEMBL2093872,23,P14867,GoComponent,GO:0034707
CHEMBL2093872,23,P14867,GoComponent,GO:1902495
CHEMBL2093872,23,P14867,GoComponent,GO:1902710
CHEMBL2093872,23,P14867,GoComponent,GO:1902711
CHEMBL2093872,23,P14867,PDB,9CXA
CHEMBL2093872,23,P14867,PDB,9CXB
CHEMBL2093872,23,P14867,UniProt,D3DQK6
CHEMBL2093872,23,P14867,UniProt,Q8N629
CHEMBL2093872,23,P14867,UniProt,P14867
CHEMBL2093872,23,P14867,PDB,6CDU
CHEMBL2093872,23,P14867,PDB,6D1S
CHEMBL2093872,23,P14867,PDB,6D6T
CHEMBL2093872,23,P14867,PDB,6D6U
CHEMBL2093872,23,P14867,PDB,6HUG
CHEMBL2093872,23,P14867,PDB,6HUJ
CHEMBL2093872,23,P14867,PDB,6HUK
CHEMBL2093872,23,P14867,PDB,6HUO
CHEMBL2093872,23,P14867,PDB,6HUP
CHEMBL2093872,23,P14867,PDB,6I53
CHEMBL2093872,23,P14867,PDB,6X3S
CHEMBL2093872,23,P14867,PDB,6X3T
CHEMBL2093872,23,P14867,PDB,6X3U
CHEMBL2093872,23,P14867,PDB,6X3V
CHEMBL2093872,23,P14867,PDB,6X3W
CHEMBL2093872,23,P14867,PDB,6X3X
CHEMBL2093872,23,P14867,PDB,6X3Z
CHEMBL2093872,23,P14867,PDB,6X40
CHEMBL2093872,23,P14867,PDB,7PBD
CHEMBL2093872,23,P14867,PDB,7PBZ
CHEMBL2093872,23,P14867,PDB,7PC0
CHEMBL2093872,23,P14867,PDB,7QNE
CHEMBL2093872,23,P14867,PDB,7T0W
CHEMBL2093872,23,P14867,PDB,7T0Z
CHEMBL2093872,23,P14867,PDB,8DD2
CHEMBL2093872,23,P14867,PDB,8DD3
CHEMBL2093872,23,P14867,PDB,8SGO
CHEMBL2093872,23,P14867,PDB,8SI9
CHEMBL2093872,23,P14867,PDB,8SID
CHEMBL2093872,23,P14867,PDB,8VQY
CHEMBL2093872,23,P14867,PDB,8VRN
CHEMBL2093872,23,P14867,PDB,9CRS
CHEMBL2093872,23,P14867,PDB,9CRV
CHEMBL2093872,23,P14867,PDB,9CSB
CHEMBL2093872,23,P14867,PDB,9CT0
CHEMBL2093872,23,P14867,PDB,9CTJ
CHEMBL2093872,23,P14867,PDB,9CTP
CHEMBL2093872,23,P14867,PDB,9CTV
CHEMBL2093872,23,P14867,PDB,9CX7
CHEMBL2093872,23,P14867,PDB,9CXC
CHEMBL2093872,23,P14867,PDB,9CXD
CHEMBL2093872,23,P14867,PDB,9DRX
CHEMBL2093872,23,P14867,PDB,9EQG
CHEMBL2093872,23,P14867,PDB,9H9E
CHEMBL2093872,23,P14867,AlphaFoldDB,P14867
CHEMBL2093872,23,P14867,IntAct,P14867
CHEMBL2093872,23,P14867,HGNC,HGNC:4075
CHEMBL2093872,23,P14867,Reactome,R-HSA-1236394
CHEMBL2093872,23,P14867,Reactome,R-HSA-977443
CHEMBL2093872,23,P14867,Pharos,P14867
CHEMBL2093872,23,P14867,ExpressionAtlas,P14867
CHEMBL2093872,23,P14867,InterPro,IPR006028
CHEMBL2093872,23,P14867,InterPro,IPR001390
CHEMBL2093872,23,P14867,InterPro,IPR005431
CHEMBL2093872,23,P14867,InterPro,IPR047024
CHEMBL2093872,23,P14867,InterPro,IPR047079
CHEMBL2093872,23,P14867,InterPro,IPR006202
CHEMBL2093872,23,P14867,InterPro,IPR036734
CHEMBL2093872,23,P14867,InterPro,IPR006201
CHEMBL2093872,23,P14867,InterPro,IPR036719
CHEMBL2093872,23,P14867,InterPro,IPR038050
CHEMBL2093872,23,P14867,InterPro,IPR006029
CHEMBL2093872,23,P14867,InterPro,IPR018000
CHEMBL2093872,23,P14867,PANTHER,PTHR18945
CHEMBL2093872,23,P14867,Pfam,PF02931
CHEMBL2093872,23,P14867,Pfam,PF02932
CHEMBL2093872,23,P14867,PharmGKB,PA28489
CHEMBL2093872,47,P47870,GoFunction,GO:0005254
CHEMBL2093872,47,P47870,GoFunction,GO:0016917
CHEMBL2093872,47,P47870,GoFunction,GO:0022851
CHEMBL2093872,47,P47870,GoFunction,GO:0004890
CHEMBL2093872,47,P47870,GoFunction,GO:0005230
CHEMBL2093872,47,P47870,GoFunction,GO:0030594
CHEMBL2093872,47,P47870,GoFunction,GO:1904315
CHEMBL2093872,47,P47870,GoProcess,GO:0006821
CHEMBL2093872,47,P47870,GoProcess,GO:0007214
CHEMBL2093872,47,P47870,GoProcess,GO:0007268
CHEMBL2093872,47,P47870,GoProcess,GO:0034220
CHEMBL2093872,47,P47870,GoProcess,GO:0048666
CHEMBL2093872,47,P47870,GoProcess,GO:0051932
CHEMBL2093872,47,P47870,GoProcess,GO:0060078
CHEMBL2093872,47,P47870,GoProcess,GO:0060119
CHEMBL2093872,47,P47870,GoProcess,GO:0060384
CHEMBL2093872,47,P47870,GoProcess,GO:0071420
CHEMBL2093872,47,P47870,GoProcess,GO:0090102
CHEMBL2093872,47,P47870,GoProcess,GO:1902476
CHEMBL2093872,47,P47870,GoProcess,GO:1904862
CHEMBL2093872,47,P47870,GoComponent,GO:0005886
CHEMBL2093872,47,P47870,GoComponent,GO:0043005
CHEMBL2093872,47,P47870,GoComponent,GO:0043197
CHEMBL2093872,47,P47870,GoComponent,GO:0045202
CHEMBL2093872,47,P47870,GoComponent,GO:0045211
CHEMBL2093872,47,P47870,GoComponent,GO:0016020
CHEMBL2093872,47,P47870,GoComponent,GO:0030659
CHEMBL2093872,47,P47870,GoComponent,GO:0070062
CHEMBL2093872,47,P47870,GoComponent,GO:0098982
CHEMBL2093872,47,P47870,GoComponent,GO:0099634
CHEMBL2093872,47,P47870,GoComponent,GO:0034707
CHEMBL2093872,47,P47870,GoComponent,GO:1902495
CHEMBL2093872,47,P47870,GoComponent,GO:1902711
CHEMBL2093872,47,P47870,UniProt,A8K115
CHEMBL2093872,47,P47870,UniProt,A8K1A0
CHEMBL2093872,47,P47870,UniProt,D1LYT0
CHEMBL2093872,47,P47870,UniProt,D1LYT1
CHEMBL2093872,47,P47870,UniProt,Q16323
CHEMBL2093872,47,P47870,UniProt,Q4FZB2
CHEMBL2093872,47,P47870,UniProt,P47870
CHEMBL2093872,47,P47870,PDB,6D6T
CHEMBL2093872,47,P47870,PDB,6D6U
CHEMBL2093872,47,P47870,PDB,6X3S
CHEMBL2093872,47,P47870,PDB,6X3T
CHEMBL2093872,47,P47870,PDB,6X3U
CHEMBL2093872,47,P47870,PDB,6X3V
CHEMBL2093872,47,P47870,PDB,6X3W
CHEMBL2093872,47,P47870,PDB,6X3X
CHEMBL2093872,47,P47870,PDB,6X3Z
CHEMBL2093872,47,P47870,PDB,6X40
CHEMBL2093872,47,P47870,PDB,7T0W
CHEMBL2093872,47,P47870,PDB,7T0Z
CHEMBL2093872,47,P47870,PDB,8DD2
CHEMBL2093872,47,P47870,PDB,8DD3
CHEMBL2093872,47,P47870,PDB,8SGO
CHEMBL2093872,47,P47870,PDB,8SI9
CHEMBL2093872,47,P47870,PDB,8SID
CHEMBL2093872,47,P47870,PDB,8VQY
CHEMBL2093872,47,P47870,PDB,8VRN
CHEMBL2093872,47,P47870,PDB,9CRS
CHEMBL2093872,47,P47870,PDB,9CRV
CHEMBL2093872,47,P47870,PDB,9CSB
CHEMBL2093872,47,P47870,PDB,9CT0
CHEMBL2093872,47,P47870,PDB,9CTJ
CHEMBL2093872,47,P47870,PDB,9CTP
CHEMBL2093872,47,P47870,PDB,9CTV
CHEMBL2093872,47,P47870,PDB,9CXA
CHEMBL2093872,47,P47870,PDB,9CXB
CHEMBL2093872,47,P47870,PDB,9CXC
CHEMBL2093872,47,P47870,PDB,9CXD
CHEMBL2093872,47,P47870,PDB,9DRX
CHEMBL2093872,47,P47870,AlphaFoldDB,P47870
CHEMBL2093872,47,P47870,IntAct,P47870
CHEMBL2093872,47,P47870,HGNC,HGNC:4082
CHEMBL2093872,47,P47870,Reactome,R-HSA-1236394
CHEMBL2093872,47,P47870,Reactome,R-HSA-977443
CHEMBL2093872,47,P47870,Pharos,P47870
CHEMBL2093872,47,P47870,ExpressionAtlas,P47870
CHEMBL2093872,47,P47870,InterPro,IPR006028
CHEMBL2093872,47,P47870,InterPro,IPR002289
CHEMBL2093872,47,P47870,InterPro,IPR006202
CHEMBL2093872,47,P47870,InterPro,IPR036734
CHEMBL2093872,47,P47870,InterPro,IPR006201
CHEMBL2093872,47,P47870,InterPro,IPR036719
CHEMBL2093872,47,P47870,InterPro,IPR038050
CHEMBL2093872,47,P47870,InterPro,IPR006029
CHEMBL2093872,47,P47870,InterPro,IPR018000
CHEMBL2093872,47,P47870,PANTHER,PTHR18945
CHEMBL2093872,47,P47870,Pfam,PF02931
CHEMBL2093872,47,P47870,Pfam,PF02932
CHEMBL2093872,47,P47870,PharmGKB,PA28496
CHEMBL2093872,79,P18507,GoFunction,GO:0005254
CHEMBL2093872,79,P18507,GoFunction,GO:0008503
CHEMBL2093872,79,P18507,GoFunction,GO:0022851
CHEMBL2093872,79,P18507,GoFunction,GO:0004890
CHEMBL2093872,79,P18507,GoFunction,GO:0005230
CHEMBL2093872,79,P18507,GoFunction,GO:0005515
CHEMBL2093872,79,P18507,GoFunction,GO:1904315
CHEMBL2093872,79,P18507,GoProcess,GO:0006821
CHEMBL2093872,79,P18507,GoProcess,GO:0007214
CHEMBL2093872,79,P18507,GoProcess,GO:0007268
CHEMBL2093872,79,P18507,GoProcess,GO:0030534
CHEMBL2093872,79,P18507,GoProcess,GO:0034220
CHEMBL2093872,79,P18507,GoProcess,GO:0051932
CHEMBL2093872,79,P18507,GoProcess,GO:0060078
CHEMBL2093872,79,P18507,GoProcess,GO:0071420
CHEMBL2093872,79,P18507,GoProcess,GO:1902476
CHEMBL2093872,79,P18507,GoProcess,GO:1904862
CHEMBL2093872,79,P18507,GoComponent,GO:0005886
CHEMBL2093872,79,P18507,GoComponent,GO:0032590
CHEMBL2093872,79,P18507,GoComponent,GO:0043005
CHEMBL2093872,79,P18507,GoComponent,GO:0045202
CHEMBL2093872,79,P18507,GoComponent,GO:0098794
CHEMBL2093872,79,P18507,GoComponent,GO:0016020
CHEMBL2093872,79,P18507,GoComponent,GO:0030424
CHEMBL2093872,79,P18507,GoComponent,GO:0030425
CHEMBL2093872,79,P18507,GoComponent,GO:0030659
CHEMBL2093872,79,P18507,GoComponent,GO:0042995
CHEMBL2093872,79,P18507,GoComponent,GO:0045211
CHEMBL2093872,79,P18507,GoComponent,GO:0098982
CHEMBL2093872,79,P18507,GoComponent,GO:0099634
CHEMBL2093872,79,P18507,GoComponent,GO:0034707
CHEMBL2093872,79,P18507,GoComponent,GO:1902495
CHEMBL2093872,79,P18507,GoComponent,GO:1902711
CHEMBL2093872,79,P18507,UniProt,F5HB82
CHEMBL2093872,79,P18507,UniProt,Q6GRL6
CHEMBL2093872,79,P18507,UniProt,Q6PCC3
CHEMBL2093872,79,P18507,UniProt,Q9UDB3
CHEMBL2093872,79,P18507,UniProt,Q9UN15
CHEMBL2093872,79,P18507,UniProt,P18507
CHEMBL2093872,79,P18507,PDB,6D6T
CHEMBL2093872,79,P18507,PDB,6D6U
CHEMBL2093872,79,P18507,PDB,6HUG
CHEMBL2093872,79,P18507,PDB,6HUJ
CHEMBL2093872,79,P18507,PDB,6HUK
CHEMBL2093872,79,P18507,PDB,6HUO
CHEMBL2093872,79,P18507,PDB,6HUP
CHEMBL2093872,79,P18507,PDB,6I53
CHEMBL2093872,79,P18507,PDB,6X3S
CHEMBL2093872,79,P18507,PDB,6X3T
CHEMBL2093872,79,P18507,PDB,6X3U
CHEMBL2093872,79,P18507,PDB,6X3V
CHEMBL2093872,79,P18507,PDB,6X3W
CHEMBL2093872,79,P18507,PDB,6X3X
CHEMBL2093872,79,P18507,PDB,6X3Z
CHEMBL2093872,79,P18507,PDB,6X40
CHEMBL2093872,79,P18507,PDB,7QNB
CHEMBL2093872,79,P18507,PDB,7QNE
CHEMBL2093872,79,P18507,PDB,7T0W
CHEMBL2093872,79,P18507,PDB,7T0Z
CHEMBL2093872,79,P18507,PDB,8DD2
CHEMBL2093872,79,P18507,PDB,8DD3
CHEMBL2093872,79,P18507,PDB,8SGO
CHEMBL2093872,79,P18507,PDB,8SI9
CHEMBL2093872,79,P18507,PDB,8SID
CHEMBL2093872,79,P18507,PDB,8VQY
CHEMBL2093872,79,P18507,PDB,8VRN
CHEMBL2093872,79,P18507,PDB,9CRS
CHEMBL2093872,79,P18507,PDB,9CRV
CHEMBL2093872,79,P18507,PDB,9CSB
CHEMBL2093872,79,P18507,PDB,9CT0
CHEMBL2093872,79,P18507,PDB,9CTJ
CHEMBL2093872,79,P18507,PDB,9CTP
CHEMBL2093872,79,P18507,PDB,9CTV
CHEMBL2093872,79,P18507,PDB,9CX7
CHEMBL2093872,79,P18507,PDB,9CXA
CHEMBL2093872,79,P18507,PDB,9CXB
CHEMBL2093872,79,P18507,PDB,9CXC
CHEMBL2093872,79,P18507,PDB,9CXD
CHEMBL2093872,79,P18507,PDB,9DRX
CHEMBL2093872,79,P18507,PDB,9EQG
CHEMBL2093872,79,P18507,AlphaFoldDB,P18507
CHEMBL2093872,79,P18507,IntAct,P18507
CHEMBL2093872,79,P18507,HGNC,HGNC:4087
CHEMBL2093872,79,P18507,Reactome,R-HSA-1236394
CHEMBL2093872,79,P18507,Reactome,R-HSA-977443
CHEMBL2093872,79,P18507,Pharos,P18507
CHEMBL2093872,79,P18507,ExpressionAtlas,P18507
CHEMBL2093872,79,P18507,InterPro,IPR006028
CHEMBL2093872,79,P18507,InterPro,IPR005439
CHEMBL2093872,79,P18507,InterPro,IPR005437
CHEMBL2093872,79,P18507,InterPro,IPR006202
CHEMBL2093872,79,P18507,InterPro,IPR036734
CHEMBL2093872,79,P18507,InterPro,IPR006201
CHEMBL2093872,79,P18507,InterPro,IPR036719
CHEMBL2093872,79,P18507,InterPro,IPR038050
CHEMBL2093872,79,P18507,InterPro,IPR006029
CHEMBL2093872,79,P18507,InterPro,IPR018000
CHEMBL2093872,79,P18507,PANTHER,PTHR18945
CHEMBL2093872,79,P18507,Pfam,PF02931
CHEMBL2093872,79,P18507,Pfam,PF02932
CHEMBL2093872,79,P18507,PharmGKB,PA28501
CHEMBL2093872,153,P28472,PDBe,5O8F
CHEMBL2093872,153,P28472,PDBe,5OJM
CHEMBL2093872,153,P28472,PDBe,4COF
CHEMBL2093872,153,P28472,GoFunction,GO:0005254
CHEMBL2093872,153,P28472,GoFunction,GO:0004890
CHEMBL2093872,153,P28472,GoFunction,GO:0005230
CHEMBL2093872,153,P28472,GoFunction,GO:0022851
CHEMBL2093872,153,P28472,GoFunction,GO:0030594
CHEMBL2093872,153,P28472,GoFunction,GO:0042802
CHEMBL2093872,153,P28472,GoProcess,GO:0006821
CHEMBL2093872,153,P28472,GoProcess,GO:0007165
CHEMBL2093872,153,P28472,GoProcess,GO:0007214
CHEMBL2093872,153,P28472,GoProcess,GO:0034220
CHEMBL2093872,153,P28472,GoProcess,GO:0051932
CHEMBL2093872,153,P28472,GoProcess,GO:0060021
CHEMBL2093872,153,P28472,GoProcess,GO:0071420
CHEMBL2093872,153,P28472,GoProcess,GO:1902476
CHEMBL2093872,153,P28472,GoProcess,GO:1904862
CHEMBL2093872,153,P28472,GoComponent,GO:0005886
CHEMBL2093872,153,P28472,GoComponent,GO:0043005
CHEMBL2093872,153,P28472,GoComponent,GO:0043197
CHEMBL2093872,153,P28472,GoComponent,GO:0045202
CHEMBL2093872,153,P28472,GoComponent,GO:0045211
CHEMBL2093872,153,P28472,GoComponent,GO:0016020
CHEMBL2093872,153,P28472,GoComponent,GO:0030659
CHEMBL2093872,153,P28472,GoComponent,GO:0099634
CHEMBL2093872,153,P28472,GoComponent,GO:0034707
CHEMBL2093872,153,P28472,GoComponent,GO:1902495
CHEMBL2093872,153,P28472,GoComponent,GO:1902711
CHEMBL2093872,153,P28472,UniProt,B7Z2W1
CHEMBL2093872,153,P28472,UniProt,B7Z825
CHEMBL2093872,153,P28472,UniProt,F5H3D2
CHEMBL2093872,153,P28472,UniProt,H7BYV8
CHEMBL2093872,153,P28472,UniProt,Q14352
CHEMBL2093872,153,P28472,UniProt,Q96FM5
CHEMBL2093872,153,P28472,UniProt,P28472
CHEMBL2093872,153,P28472,PDB,4COF
CHEMBL2093872,153,P28472,PDB,5O8F
CHEMBL2093872,153,P28472,PDB,5OJM
CHEMBL2093872,153,P28472,PDB,6A96
CHEMBL2093872,153,P28472,PDB,6HUG
CHEMBL2093872,153,P28472,PDB,6HUJ
CHEMBL2093872,153,P28472,PDB,6HUK
CHEMBL2093872,153,P28472,PDB,6HUO
CHEMBL2093872,153,P28472,PDB,6HUP
CHEMBL2093872,153,P28472,PDB,6I53
CHEMBL2093872,153,P28472,PDB,6QFA
CHEMBL2093872,153,P28472,PDB,7PBD
CHEMBL2093872,153,P28472,PDB,7PBZ
CHEMBL2093872,153,P28472,PDB,7PC0
CHEMBL2093872,153,P28472,PDB,7QN5
CHEMBL2093872,153,P28472,PDB,7QN6
CHEMBL2093872,153,P28472,PDB,7QN7
CHEMBL2093872,153,P28472,PDB,7QN8
CHEMBL2093872,153,P28472,PDB,7QN9
CHEMBL2093872,153,P28472,PDB,7QNA
CHEMBL2093872,153,P28472,PDB,7QNB
CHEMBL2093872,153,P28472,PDB,7QNC
CHEMBL2093872,153,P28472,PDB,7QND
CHEMBL2093872,153,P28472,PDB,7QNE
CHEMBL2093872,153,P28472,PDB,8PVB
CHEMBL2093872,153,P28472,PDB,9CSB
CHEMBL2093872,153,P28472,PDB,9CTJ
CHEMBL2093872,153,P28472,PDB,9CX7
CHEMBL2093872,153,P28472,PDB,9CXA
CHEMBL2093872,153,P28472,PDB,9CXC
CHEMBL2093872,153,P28472,PDB,9EQG
CHEMBL2093872,153,P28472,AlphaFoldDB,P28472
CHEMBL2093872,153,P28472,IntAct,P28472
CHEMBL2093872,153,P28472,HGNC,HGNC:4083
CHEMBL2093872,153,P28472,Reactome,R-HSA-1236394
CHEMBL2093872,153,P28472,Reactome,R-HSA-977443
CHEMBL2093872,153,P28472,Pharos,P28472
CHEMBL2093872,153,P28472,ExpressionAtlas,P28472
CHEMBL2093872,153,P28472,InterPro,IPR006028
CHEMBL2093872,153,P28472,InterPro,IPR002289
CHEMBL2093872,153,P28472,InterPro,IPR006202
CHEMBL2093872,153,P28472,InterPro,IPR036734
CHEMBL2093872,153,P28472,InterPro,IPR006201
CHEMBL2093872,153,P28472,InterPro,IPR036719
CHEMBL2093872,153,P28472,InterPro,IPR038050
CHEMBL2093872,153,P28472,InterPro,IPR006029
CHEMBL2093872,153,P28472,InterPro,IPR018000
CHEMBL2093872,153,P28472,PANTHER,PTHR18945
CHEMBL2093872,153,P28472,Pfam,PF02931
CHEMBL2093872,153,P28472,Pfam,PF02932
CHEMBL2093872,153,P28472,PharmGKB,PA28497
CHEMBL2093872,813,P48169,GoFunction,GO:0004890
CHEMBL2093872,813,P48169,GoFunction,GO:0005254
CHEMBL2093872,813,P48169,GoFunction,GO:0008503
CHEMBL2093872,813,P48169,GoFunction,GO:0005230
CHEMBL2093872,813,P48169,GoFunction,GO:0022851
CHEMBL2093872,813,P48169,GoFunction,GO:1904315
CHEMBL2093872,813,P48169,GoProcess,GO:0006821
CHEMBL2093872,813,P48169,GoProcess,GO:0007214
CHEMBL2093872,813,P48169,GoProcess,GO:0034220
CHEMBL2093872,813,P48169,GoProcess,GO:0051932
CHEMBL2093872,813,P48169,GoProcess,GO:0060078
CHEMBL2093872,813,P48169,GoProcess,GO:1902476
CHEMBL2093872,813,P48169,GoProcess,GO:1904862
CHEMBL2093872,813,P48169,GoComponent,GO:0005886
CHEMBL2093872,813,P48169,GoComponent,GO:0032590
CHEMBL2093872,813,P48169,GoComponent,GO:0043005
CHEMBL2093872,813,P48169,GoComponent,GO:0045202
CHEMBL2093872,813,P48169,GoComponent,GO:0098794
CHEMBL2093872,813,P48169,GoComponent,GO:0016020
CHEMBL2093872,813,P48169,GoComponent,GO:0045211
CHEMBL2093872,813,P48169,GoComponent,GO:0098982
CHEMBL2093872,813,P48169,GoComponent,GO:0099634
CHEMBL2093872,813,P48169,GoComponent,GO:0034707
CHEMBL2093872,813,P48169,GoComponent,GO:1902495
CHEMBL2093872,813,P48169,GoComponent,GO:1902711
CHEMBL2093872,813,P48169,PDB,7QN7
CHEMBL2093872,813,P48169,UniProt,Q8IYR7
CHEMBL2093872,813,P48169,UniProt,P48169
CHEMBL2093872,813,P48169,PDB,7QN5
CHEMBL2093872,813,P48169,PDB,7QN9
CHEMBL2093872,813,P48169,PDB,7QNA
CHEMBL2093872,813,P48169,PDB,7QNC
CHEMBL2093872,813,P48169,AlphaFoldDB,P48169
CHEMBL2093872,813,P48169,IntAct,P48169
CHEMBL2093872,813,P48169,HGNC,HGNC:4078
CHEMBL2093872,813,P48169,Reactome,R-HSA-977443
CHEMBL2093872,813,P48169,Pharos,P48169
CHEMBL2093872,813,P48169,ExpressionAtlas,P48169
CHEMBL2093872,813,P48169,InterPro,IPR006028
CHEMBL2093872,813,P48169,InterPro,IPR001390
CHEMBL2093872,813,P48169,InterPro,IPR005434
CHEMBL2093872,813,P48169,InterPro,IPR047024
