targetId,diseaseId,diseaseName,score
ENSG00000081248,HP_0000020,Urinary incontinence,0.3695798546847018
ENSG00000081248,EFO_0010282,gastrointestinal disease,0.3695798546847018
ENSG00000081248,HP_0000103,Polyuria,0.3695798546847018
ENSG00000081248,EFO_0003911,atrial flutter,0.3567472208414829
ENSG00000081248,MONDO_0005148,type 2 diabetes mellitus,0.3559156661684424
ENSG00000081248,EFO_0003914,atherosclerosis,0.35443734674970356
ENSG00000081248,EFO_1001375,Myocardial Ischemia,0.3521274726579242
ENSG00000081248,EFO_1001031,malignant hypertension,0.3521274726579242
ENSG00000081248,HP_0012664,Reduced left ventricular ejection fraction,0.34237467093707785
ENSG00000081248,HP_0012390,Anal fissure,0.339762915681399
ENSG00000081248,HP_0000093,Proteinuria,0.33159525850877414
ENSG00000081248,EFO_0009071,"malignant hyperthermia, susceptibility to, 1",0.3299075934553828
ENSG00000081248,EFO_0000668,preeclampsia,0.32430632248582586
ENSG00000081248,HP_0001657,Prolonged QT interval,0.3161960978969115
ENSG00000081248,EFO_0010817,self-injurious ideation,0.3075477640567645
ENSG00000081248,HP_0001508,Failure to thrive,0.29968876956584156
ENSG00000081248,MONDO_0004979,asthma,0.2963640475900383
ENSG00000081248,EFO_0009578,placental retention,0.2880544785611396
ENSG00000081248,MONDO_0005147,type 1 diabetes mellitus,0.2865527137190761
ENSG00000081248,MONDO_0100096,COVID-19,0.286477367207887
ENSG00000081248,MONDO_0005180,Parkinson disease,0.2853977766731864
ENSG00000081248,EFO_0009846,muscle cramp,0.27718489101352634
ENSG00000081248,EFO_1001145,Raynaud disease,0.27718489101352634
ENSG00000081248,EFO_0007442,placenta praevia,0.27718489101352634
ENSG00000081248,MONDO_0004985,bipolar disorder,0.27718489101352634
ENSG00000081248,EFO_0004253,nephrolithiasis,0.2720518374762388
ENSG00000081248,HP_0000739,Anxiety,0.2688693442831205
ENSG00000081248,MONDO_0004975,Alzheimer disease,0.25962984791600296
ENSG00000081248,EFO_0003867,rhabdomyolysis,0.2592602680613183
ENSG00000081248,MONDO_0002050,depressive disorder,0.25907547813397597
ENSG00000081248,EFO_0008546,poisoning,0.25870589827929125
ENSG00000081248,EFO_0000401,diabetic nephropathy,0.25870589827929125
ENSG00000081248,MONDO_0005149,pulmonary hypertension,0.25870589827929125
ENSG00000081248,MONDO_0012511,preterm premature rupture of the membranes,0.25870589827929125
ENSG00000081248,EFO_0002687,ischemia reperfusion injury,0.25870589827929125
ENSG00000081248,EFO_0005772,neurodegenerative disease,0.2323795952556406
ENSG00000081248,EFO_0007667,lobe attachment,0.21198690516341862
ENSG00000081248,EFO_0000508,genetic disorder,0.19389581593568847
ENSG00000081248,EFO_0005669,intracerebral hemorrhage,0.16169118642455704
ENSG00000081248,EFO_0000713,subarachnoid hemorrhage,0.15983302104405894
ENSG00000081248,EFO_0005410,tooth agenesis,0.15876552355121748
ENSG00000081248,EFO_1001486,primary biliary cirrhosis,0.12778829414107312
ENSG00000081248,HP_0001249,Intellectual disability,0.11826555349910459
ENSG00000081248,MONDO_0004323,muscular atrophy,0.11826555349910459
ENSG00000081248,GO_0044691,tooth eruption,0.11489521850629617
ENSG00000081248,EFO_0004698,insomnia,0.10291772342261485
ENSG00000081248,EFO_0003884,chronic kidney disease,0.09424286294459895
ENSG00000081248,EFO_0000538,hypertrophic cardiomyopathy,0.0933189133078872
ENSG00000081248,EFO_1000994,intracranial vasospasm,0.09239496367117545
ENSG00000081248,HP_0012531,Pain,0.09239496367117545
ENSG00000081248,EFO_0009660,anus disease,0.09239496367117545
ENSG00000081248,EFO_0002610,cocaine dependence,0.0831554673040579
ENSG00000081248,EFO_0004264,vascular disease,0.07853571912049913
ENSG00000081248,EFO_0000474,epilepsy,0.07479372309181653
ENSG00000081248,MONDO_0001422,primary aldosteronism,0.07428555079162506
ENSG00000081248,MONDO_0001641,severe pre-eclampsia,0.07391597093694036
ENSG00000081248,HP_0004308,Ventricular arrhythmia,0.07391597093694036
ENSG00000081248,EFO_1001996,Thalassemia,0.07391597093694036
ENSG00000081248,EFO_0003777,heart disease,0.07391597093694036
ENSG00000081248,MONDO_0000477,focal dystonia,0.07391597093694036
ENSG00000081248,EFO_0004214,Abdominal Aortic Aneurysm,0.07391597093694036
ENSG00000081248,EFO_0007148,aortic valve insufficiency,0.07391597093694036
ENSG00000081248,EFO_1001496,Autosomal dominant polycystic kidney disease,0.07391597093694036
ENSG00000081248,EFO_0001421,liver disease,0.07391597093694036
ENSG00000081248,EFO_0004263,partial epilepsy,0.07391597093694036
ENSG00000081248,MONDO_0100234,paroxysmal familial ventricular fibrillation,0.07391597093694036
ENSG00000081248,EFO_0007328,influenza,0.07391597093694036
ENSG00000081248,EFO_0004888,post operative nausea and vomiting,0.07391597093694036
ENSG00000081248,EFO_0004273,scoliosis,0.07391597093694036
ENSG00000081248,HP_0009588,Vestibular schwannoma,0.07391597093694036
ENSG00000081248,MONDO_0016486,beta-thalassemia major,0.07391597093694036
ENSG00000081248,EFO_0000545,infertility,0.07391597093694036
ENSG00000081248,EFO_0004145,myopathy,0.07151072989869853
ENSG00000081248,Orphanet_552,MODY,0.06637654190137243
ENSG00000081248,Orphanet_602,"Distal myopathy, Nonaka type",0.06179559960255557
ENSG00000081248,MONDO_0014877,"myopathy, distal, 5",0.05819219601937973
ENSG00000081248,MONDO_0010870,tibial muscular dystrophy,0.055093268937848494
ENSG00000081248,MONDO_0012652,autosomal recessive limb-girdle muscular dystrophy type 2L,0.05502777117471271
ENSG00000081248,MONDO_0010894,maturity-onset diabetes of the young type 3,0.05486043362939713
ENSG00000081248,HP_0002140,Ischemic stroke,0.05261379875719713
ENSG00000081248,EFO_0000764,HIV infection,0.05261379875719713
ENSG00000081248,EFO_0003890,drug dependence,0.05261379875719713
ENSG00000081248,MONDO_0011603,GNE myopathy,0.052463708271766836
ENSG00000081248,MONDO_0012215,myofibrillar myopathy 3,0.05134757711061905
ENSG00000081248,MONDO_0011614,3-hydroxy-3-methylglutaryl-CoA synthase deficiency,0.05061026530052306
ENSG00000081248,Orphanet_2616,3M syndrome,0.050103735577463525
ENSG00000081248,MONDO_0011466,"distal myopathy, Welander type",0.050052199719949154
ENSG00000081248,Orphanet_171445,Muscle filaminopathy,0.04885024390365792
ENSG00000081248,MONDO_0018949,distal myopathy,0.04862192568231937
ENSG00000081248,MONDO_0014532,autosomal dominant mitochondrial myopathy with exercise intolerance,0.048357676086219804
ENSG00000081248,MONDO_0008707,acro-renal-mandibular syndrome,0.04787907017440313
ENSG00000081248,EFO_0009650,hyperproinsulinemia,0.04776450041945086
ENSG00000081248,MONDO_0008051,tubular aggregate myopathy,0.04757971049210851
ENSG00000081248,Orphanet_178464,Hereditary proximal myopathy with early respiratory failure,0.047402312161859854
ENSG00000081248,MONDO_0009683,autosomal recessive limb-girdle muscular dystrophy type 2H,0.04738383316912562
ENSG00000081248,MONDO_0034022,Bethlem myopathy 2,0.04645988353241387
ENSG00000081248,MONDO_0014795,"exercise intolerance, riboflavin-responsive",0.04642662134549224
ENSG00000081248,EFO_0000701,skin disease,0.04619748183558772
ENSG00000081248,EFO_0000183,Hodgkins lymphoma,0.04619748183558772
ENSG00000081248,HP_0002019,Constipation,0.04619748183558772
ENSG00000081248,Orphanet_79292,Fish-eye disease,0.04619748183558772
ENSG00000081248,MONDO_0011773,anauxetic dysplasia,0.04613280536101791
ENSG00000081248,Orphanet_1143,Neurogenic arthrogryposis multiplex congenita,0.046116174267557083
ENSG00000081248,MONDO_0013240,maturity-onset diabetes of the young type 10,0.04606443308790124
ENSG00000081248,MONDO_0014179,inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3,0.04561354566518589
ENSG00000081248,MONDO_0000507,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,0.04561354566518589
ENSG00000081248,Orphanet_75496,"Ehlers-Danlos syndrome, progeroid type",0.04554147759352239
ENSG00000081248,MONDO_0014139,"Ehlers-Danlos syndrome, spondylodysplastic type, 2",0.045380710356734535
ENSG00000081248,Orphanet_75840,"Congenital muscular dystrophy, Ullrich type",0.04535853556545345
ENSG00000081248,MONDO_0012193,autosomal dominant limb-girdle muscular dystrophy type 1G,0.04477090359650478
ENSG00000081248,Orphanet_85146,Scapuloperoneal amyotrophy,0.04471177081975523
ENSG00000081248,MONDO_0100101,fetal akinesia deformation sequence 1,0.044671117035739914
ENSG00000081248,MONDO_0007340,cleidocranial dysplasia 1,0.04395967581547186
ENSG00000081248,MONDO_0012396,exercise-induced hyperinsulinism,0.04394304472201105
ENSG00000081248,Orphanet_590,Congenital myasthenic syndromes,0.043871592616772
ENSG00000081248,Orphanet_263463,CHST3-related skeletal dysplasia,0.04384880185906644
ENSG00000081248,MONDO_0009414,glycogen storage disorder due to hepatic glycogen synthase deficiency,0.04378782118304347
ENSG00000081248,Orphanet_2089,Glycogen storage disease due to hepatic glycogen synthase deficiency,0.04378782118304347
ENSG00000081248,MONDO_0009727,atelosteogenesis type II,0.04363814134189617
ENSG00000081248,EFO_0000616,neoplasm,0.04298742414497422
ENSG00000081248,MONDO_0009926,autosomal recessive multiple pterygium syndrome,0.0429026774310736
ENSG00000081248,MONDO_0011975,paternal uniparental disomy of chromosome 14,0.04275114969065288
ENSG00000081248,Orphanet_98911,Distal myotilinopathy,0.04268647321608306
ENSG00000081248,MONDO_0859530,"myopathy, sarcoplasmic body",0.0425016832887407
ENSG00000081248,MONDO_0032853,"myopathy, distal, 6, adult-onset, autosomal dominant",0.042494291691647014
ENSG00000081248,MONDO_0016108,autosomal dominant distal myopathy,0.042494291691647014
ENSG00000081248,MONDO_0014526,polyglucosan body myopathy type 2,0.04202862107474429
ENSG00000081248,Orphanet_1486,Lethal congenital contracture syndrome type 1,0.04172741349317626
ENSG00000081248,MONDO_0012034,autosomal dominant limb-girdle muscular dystrophy type 1F,0.04171078239971545
ENSG00000081248,MONDO_0004992,cancer,0.041655239617756155
ENSG00000081248,EFO_0003086,kidney disease,0.04161411889798049
ENSG00000081248,MONDO_0033556,"muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development), type B, 15",0.04145946809852985
ENSG00000081248,Orphanet_34516,Autosomal dominant limb-girdle muscular dystrophy type 1D,0.041444684904342464
ENSG00000081248,MONDO_0010571,otopalatodigital syndrome type 2,0.041300548761015424
ENSG00000081248,MONDO_0009717,Schwartz-Jampel syndrome,0.04107325715038433
ENSG00000081248,MONDO_0010056,"spinal muscular atrophy, type IV",0.041023363870001904
ENSG00000081248,Orphanet_83420,Proximal spinal muscular atrophy type 4,0.041023363870001904
ENSG00000081248,MONDO_0008426,Shprintzen-Goldberg syndrome,0.04099749328017398
ENSG00000081248,MONDO_0010310,osteopathia striata with cranial sclerosis,0.04054106215963837
ENSG00000081248,Orphanet_2780,Osteopathia striata - cranial sclerosis,0.04054106215963837
ENSG00000081248,MONDO_0011170,autosomal recessive limb-girdle muscular dystrophy type 2G,0.040409861311225294
ENSG00000081248,MONDO_0850514,inclusion body myopathy and brain white matter abnormalities,0.040121589024571226
ENSG00000081248,MONDO_0010077,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,0.04010680583038384
ENSG00000081248,Orphanet_93358,Spondyloepimetaphyseal dysplasia - short limb - abnormal calcification,0.04010680583038384
ENSG00000081248,MONDO_0012410,Finnish upper limb-onset distal myopathy,0.03988505791757301
ENSG00000081248,Orphanet_3454,Intellectual disability-developmental delay-contractures syndrome,0.03980375034954238
ENSG00000081248,EFO_0000305,breast carcinoma,0.03978552374210122
ENSG00000081248,EFO_0007323,inclusion body myositis,0.039641135213481116
ENSG00000081248,MONDO_0958233,Bethlem myopathy 1B,0.03960417722801264
ENSG00000081248,MONDO_0024771,"myopathy, distal, 7, adult-onset, X-linked",0.03950069486870093
ENSG00000081248,MONDO_0009661,mucopolysaccharidosis type 6,0.0394119957035766
ENSG00000081248,MONDO_0010014,"craniometadiaphyseal dysplasia, wormian bone type",0.039323296538452276
ENSG00000081248,MONDO_0012237,nemaline myopathy 6,0.03926416376170272
ENSG00000081248,MONDO_0007168,atelosteogenesis type III,0.039125571316195956
ENSG00000081248,MONDO_0007254,breast cancer,0.03907793657936993
ENSG00000081248,MONDO_0030134,oculopharyngodistal myopathy 2,0.039057199043079284
ENSG00000081248,HP_0003236,Elevated circulating creatine kinase concentration,0.03898328307214235
ENSG00000081248,MONDO_0029133,"muscular dystrophy, limb-girdle, autosomal dominant 4",0.03884284272736216
ENSG00000081248,MONDO_0010075,"spondyloepimetaphyseal dysplasia with joint laxity, type 1, with or without fractures",0.038628486411645034
ENSG00000081248,MONDO_0958235,Ullrich congenital muscular dystrophy 1B,0.03852500405233331
ENSG00000081248,MONDO_0030014,"muscular dystrophy, limb-girdle, autosomal recessive 26",0.03834021412499096
ENSG00000081248,MONDO_0029136,"muscular dystrophy, limb-girdle, autosomal recessive 23",0.03834021412499096
ENSG00000081248,MONDO_0012286,"myopathy, autophagic vacuolar, infantile-onset",0.038207165377304474
ENSG00000081248,MONDO_0015737,typical nemaline myopathy,0.03814064100346123
ENSG00000081248,MONDO_0011155,vacuolar Neuromyopathy,0.03797063427030626
ENSG00000081248,MONDO_0008823,"arthrogryposis multiplex congenita 2, neurogenic type",0.03768236198365219
ENSG00000081248,MONDO_0054695,"myopathy, centronuclear, 6, with fiber-type disproportion",0.03763801240109003
ENSG00000081248,MONDO_0009226,fibrochondrogenesis 1,0.03763801240109003
ENSG00000088832,EFO_0000274,atopic eczema,0.5966421310654338
ENSG00000088832,EFO_0000681,renal cell carcinoma,0.5904003057166507
ENSG00000088832,MONDO_0007254,breast cancer,0.5866397162951101
ENSG00000088832,EFO_0000616,neoplasm,0.5736596955646881
ENSG00000088832,EFO_1000634,hamartoma,0.5261379875719714
ENSG00000088832,EFO_1001901,neuroendocrine neoplasm,0.5237491097103301
ENSG00000088832,EFO_0000305,breast carcinoma,0.5029747692163774
ENSG00000088832,MONDO_0001734,tuberous sclerosis,0.48993537949548444
ENSG00000088832,MONDO_0004555,kidney angiomyolipoma,0.4701877040155372
ENSG00000088832,MONDO_0002603,angiomyolipoma,0.4619748183558772
ENSG00000088832,HP_0000964,Eczematoid dermatitis,0.4619748183558772
ENSG00000088832,EFO_1001469,Mantle cell lymphoma,0.456349810201012
ENSG00000088832,MONDO_0004992,cancer,0.4503660259213606
ENSG00000088832,EFO_1000045,pancreatic neuroendocrine tumor,0.44959389322393967
ENSG00000088832,EFO_0005772,neurodegenerative disease,0.43185537833580706
ENSG00000088832,MONDO_0013730,graft versus host disease,0.4107663740659828
ENSG00000088832,EFO_1002048,kidney failure,0.40500068341403783
ENSG00000088832,EFO_0000272,astrocytoma,0.4009421958311041
ENSG00000088832,EFO_0004599,acute graft vs. host disease,0.40026375571545947
ENSG00000088832,EFO_0003086,kidney disease,0.39575750744528987
ENSG00000088832,MONDO_0005147,type 1 diabetes mellitus,0.3944876778187015
ENSG00000088832,EFO_0005761,lupus nephritis,0.3905384381856078
ENSG00000088832,HP_0009720,Adenoma sebaceum,0.38805884741893687
ENSG00000088832,EFO_0003884,chronic kidney disease,0.3874853799111871
ENSG00000088832,EFO_0001645,coronary artery disease,0.3814522932478639
ENSG00000088832,EFO_0000182,hepatocellular carcinoma,0.38135375912631
ENSG00000088832,EFO_0007141,allergic conjunctivitis,0.3733064515527725
ENSG00000088832,EFO_0000694,severe acute respiratory syndrome,0.3695798546847018
ENSG00000088832,EFO_0010134,kidney transplant,0.3695798546847018
ENSG00000088832,EFO_0003966,eye disease,0.3695798546847018
ENSG00000088832,EFO_0000540,immune system disease,0.3695798546847018
ENSG00000088832,MONDO_0004768,keratoconjunctivitis,0.3682965913003799
ENSG00000088832,MONDO_0002898,skin cancer,0.3682965913003799
ENSG00000088832,MONDO_0024327,chronic renal failure syndrome,0.36175708109387555
ENSG00000088832,EFO_0000676,psoriasis,0.35822554026022174
ENSG00000088832,EFO_0000729,ulcerative colitis,0.35776356544186594
ENSG00000088832,EFO_1001496,Autosomal dominant polycystic kidney disease,0.3559156661684424
ENSG00000088832,EFO_0004255,nephrotic syndrome,0.3531438172583071
ENSG00000088832,EFO_0004991,Myasthenia gravis,0.3521274726579242
ENSG00000088832,EFO_0000183,Hodgkins lymphoma,0.348175228461781
ENSG00000088832,EFO_0000349,clear cell renal carcinoma,0.3444421138471201
ENSG00000088832,MONDO_0011705,lymphangioleiomyomatosis,0.3425565800690677
ENSG00000088832,EFO_0005952,non-Hodgkins lymphoma,0.3425565800690677
ENSG00000088832,EFO_0004208,Vitiligo,0.3415299693616102
ENSG00000088832,MONDO_0001056,gastric cancer,0.3367847756349717
ENSG00000088832,EFO_0004224,Coronary Restenosis,0.3339051326005535
ENSG00000088832,EFO_0000685,rheumatoid arthritis,0.33159525850877414
ENSG00000088832,MONDO_0006715,coronary stenosis,0.3233823728491141
ENSG00000088832,EFO_1001947,childhood T acute lymphoblastic leukemia,0.3233823728491141
ENSG00000088832,EFO_1001946,childhood B acute lymphoblastic leukemia,0.3233823728491141
ENSG00000088832,MONDO_0008315,prostate cancer,0.3052226918986405
ENSG00000088832,EFO_0000574,lymphoma,0.30491702600202253
ENSG00000088832,EFO_0003869,breast neoplasm,0.30439232701933494
ENSG00000088832,MONDO_0002367,kidney cancer,0.3027557146143383
ENSG00000088832,EFO_0004329,alcohol drinking,0.3023290826084107
ENSG00000088832,EFO_0000403,diffuse large B-cell lymphoma,0.2981470827833589
ENSG00000088832,MONDO_0001187,urinary bladder cancer,0.29318831154511255
ENSG00000088832,MONDO_0019313,lymphatic malformation,0.29297416369422274
ENSG00000088832,MONDO_0002887,bile duct disorder,0.2927895424575856
ENSG00000088832,MONDO_0100096,COVID-19,0.28918597018370457
ENSG00000088832,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,0.2877076507649658
ENSG00000088832,EFO_0000544,infection,0.28528044861460294
ENSG00000088832,EFO_0009708,metastasis,0.2836012079351357
ENSG00000088832,EFO_0000313,carcinoma,0.2819842960708902
ENSG00000088832,EFO_0000546,injury,0.28129133384335636
ENSG00000088832,EFO_0001062,cytomegalovirus infection,0.2777392607955534
ENSG00000088832,EFO_0007323,inclusion body myositis,0.27718489101352634
ENSG00000088832,EFO_1000764,seborrheic dermatitis,0.27718489101352634
ENSG00000088832,EFO_0000545,infertility,0.27718489101352634
ENSG00000088832,EFO_0000248,alveolar rhabdomyosarcoma,0.27718489101352634
ENSG00000088832,EFO_0004265,peripheral arterial disease,0.27718489101352634
ENSG00000088832,EFO_0000330,childhood acute myeloid leukemia,0.27718489101352634
ENSG00000088832,EFO_1000726,lichen planus,0.27718489101352634
ENSG00000088832,MONDO_0016471,pachyonychia congenita,0.2720518374762388
ENSG00000088832,EFO_0004243,carcinoid tumor,0.26794539464640876
ENSG00000088832,EFO_0002424,fibroma,0.26794539464640876
ENSG00000088832,EFO_0003777,heart disease,0.2602304151798656
ENSG00000088832,MONDO_0007925,myelodysplastic syndrome associated with isolated del(5q),0.25870589827929125
ENSG00000088832,MONDO_0020290,familial atrioventricular septal defect,0.25870589827929125
ENSG00000088832,MONDO_0017340,juvenile nasopharyngeal angiofibroma,0.25870589827929125
ENSG00000088832,EFO_0000437,embryonal rhabdomyosarcoma,0.25870589827929125
ENSG00000088832,EFO_1001305,"Dermatitis, Perioral",0.25870589827929125
ENSG00000088832,EFO_0008514,neurofibromatosis,0.25870589827929125
ENSG00000088832,EFO_1000292,Hepatoblastoma,0.25870589827929125
ENSG00000088832,MONDO_0002406,dermatitis,0.25870589827929125
ENSG00000088832,EFO_0004254,membranous glomerulonephritis,0.25870589827929125
ENSG00000088832,EFO_1000852,carcinoid syndrome,0.25870589827929125
ENSG00000088832,EFO_0007328,influenza,0.25870589827929125
ENSG00000088832,HP_0001626,Abnormality of the cardiovascular system,0.25870589827929125
ENSG00000088832,EFO_1000652,acute pancreatitis,0.25870589827929125
ENSG00000088832,MONDO_0002581,spindle cell rhabdomyosarcoma,0.25870589827929125
ENSG00000088832,Orphanet_122,Birt-Hogg-Dubé syndrome,0.25870589827929125
ENSG00000088832,EFO_1000388,Myelodysplastic/Myeloproliferative Neoplasm,0.25870589827929125
ENSG00000088832,EFO_0000401,diabetic nephropathy,0.25870589827929125
ENSG00000088832,EFO_0005708,renal cell adenocarcinoma,0.25870589827929125
ENSG00000088832,EFO_0007183,bronchiolitis obliterans,0.25870589827929125
ENSG00000088832,EFO_0006344,medication adherence behavior,0.25870589827929125
ENSG00000088832,EFO_0000699,Sjogren syndrome,0.23757773648522718
ENSG00000088832,EFO_0008517,oral lichen planus,0.16567443596949213
ENSG00000088832,EFO_0000519,glioblastoma multiforme,0.12666172851181662
ENSG00000088832,EFO_0001378,multiple myeloma,0.12275811937045591
ENSG00000088832,EFO_0000565,leukemia,0.12168126206049346
ENSG00000088832,EFO_0000198,myelodysplastic syndrome,0.1185188614707632
ENSG00000088832,EFO_0000222,acute myeloid leukemia,0.11679701554630464
ENSG00000088832,MONDO_0011382,sickle cell disease,0.11661461163608977
ENSG00000088832,EFO_0000637,osteosarcoma,0.11580917264064298
ENSG00000088832,EFO_0000095,chronic lymphocytic leukemia,0.11562021608452726
ENSG00000088832,EFO_0001365,age-related macular degeneration,0.11350376173540457
ENSG00000088832,MONDO_0002108,thyroid cancer,0.11290088401547126
ENSG00000088832,MONDO_0044881,hematopoietic and lymphoid cell neoplasm,0.11233774949208744
ENSG00000088832,EFO_0000200,plasma cell neoplasm,0.11167384936032657
ENSG00000088832,EFO_0000339,chronic myelogenous leukemia,0.11099883160920825
ENSG00000088832,EFO_0002618,pancreatic carcinoma,0.11099883160920825
ENSG00000088832,EFO_0006859,head and neck malignant neoplasia,0.11096676063008272
ENSG00000088832,EFO_0000691,sarcoma,0.11078197070274036
ENSG00000088832,MONDO_0011962,endometrial cancer,0.11054256018367158
ENSG00000088832,EFO_1001968,soft tissue sarcoma,0.10996509166072672
ENSG00000088832,EFO_0000621,neuroblastoma,0.10941811976116504
ENSG00000088832,EFO_0003060,non-small cell lung carcinoma,0.10937870759497229
ENSG00000088832,EFO_0000756,melanoma,0.10917460141598447
ENSG00000088832,EFO_0022597,aging,0.10877550650346035
ENSG00000088832,EFO_0006927,severe aplastic anemia,0.10818423635187187
ENSG00000088832,EFO_0000389,cutaneous melanoma,0.10818423635187187
ENSG00000088832,MONDO_0002120,neuroendocrine carcinoma,0.10818423635187187
ENSG00000088832,MONDO_0008170,ovarian cancer,0.10796335791547652
ENSG00000088832,EFO_0000220,acute lymphoblastic leukemia,0.107808924005425
ENSG00000088832,HP_0001915,Aplastic anemia,0.10773252764059056
ENSG00000088832,EFO_1000453,Paraganglioma,0.1075963445875605
ENSG00000088832,MONDO_0024880,metastatic malignant neoplasm,0.10758021795337473
ENSG00000088832,MONDO_0002691,liver cancer,0.10749897370464398
ENSG00000088832,MONDO_0005575,colorectal cancer,0.10634660318552291
ENSG00000088832,EFO_0001642,lymphoid neoplasm,0.10522759751439426
ENSG00000088832,MONDO_0016236,kaposiform hemangioendothelioma,0.10522759751439426
ENSG00000088832,MONDO_0020547,chronic graft versus host disease,0.10522759751439426
ENSG00000088832,EFO_0005537,triple-negative breast cancer,0.10448843780502484
ENSG00000088832,EFO_1001480,metastatic colorectal cancer,0.10439604284135366
ENSG00000088832,EFO_0008620,Polycystic Kidney Disease,0.10291772342261485
ENSG00000088832,EFO_0000474,epilepsy,0.10291772342261485
ENSG00000088832,EFO_0003833,brain neoplasm,0.10262482510240557
ENSG00000088832,EFO_1001465,gliosarcoma,0.10207045532037852
ENSG00000088832,EFO_0000181,head and neck squamous cell carcinoma,0.10128222990456433
ENSG00000088832,EFO_0000702,small cell lung carcinoma,0.10065917986620836
ENSG00000088832,MONDO_0018906,follicular lymphoma,0.10060784933083547
ENSG00000088832,MONDO_0007039,NF2-related schwannomatosis,0.10060784933083547
ENSG00000088832,Orphanet_733,Familial adenomatous polyposis,0.10060784933083547
ENSG00000088832,EFO_0000384,Crohn's disease,0.10060784933083547
ENSG00000088832,MONDO_0004979,asthma,0.10060784933083547
ENSG00000088832,EFO_1000026,diffuse intrinsic pontine glioma,0.09992002015683896
ENSG00000088832,MONDO_0044903,myelofibrosis,0.09955044030215425
ENSG00000088832,EFO_0000717,systemic scleroderma,0.09918086044746956
ENSG00000088832,EFO_0002428,chronic myeloproliferative disorder,0.09881128059278485
ENSG00000088832,Orphanet_848,Beta-thalassemia,0.09881128059278485
ENSG00000088832,MONDO_0020546,acute graft versus host disease,0.09881128059278485
ENSG00000088832,EFO_0003047,hepatitis C virus infection,0.09881128059278485
ENSG00000088832,MONDO_0021637,low grade glioma,0.09650140650100547
ENSG00000088832,EFO_1001996,Thalassemia,0.09650140650100547
ENSG00000088832,EFO_1001779,chronic myelomonocytic leukemia,0.09650140650100547
ENSG00000088832,MONDO_0005411,gallbladder cancer,0.09650140650100547
ENSG00000088832,MONDO_0810000,choroidal neovascularization,0.09650140650100547
ENSG00000088832,EFO_1000309,Juvenile Myelomonocytic Leukemia,0.09650140650100547
ENSG00000088832,EFO_0002617,metastatic melanoma,0.09650140650100547
ENSG00000088832,EFO_1000158,Central Nervous System Neoplasm,0.09479636932972518
ENSG00000088832,EFO_0009441,Waldenstrom macroglobulinemia,0.09444818508609046
ENSG00000088832,EFO_0002430,primary myelofibrosis,0.09444818508609046
ENSG00000088832,EFO_1001466,Graves ophthalmopathy,0.09444818508609046
ENSG00000088832,EFO_1000906,dry eye syndrome,0.09444818508609046
ENSG00000088832,MONDO_0016642,meningioma,0.09424286294459895
ENSG00000088832,EFO_0006544,bladder transitional cell carcinoma,0.09424286294459895
ENSG00000088832,EFO_0004194,IGA glomerulonephritis,0.09367527468947784
ENSG00000088832,EFO_0005221,cholangiocarcinoma,0.09341130827155837
ENSG00000088832,EFO_0001421,liver disease,0.0933189133078872
ENSG00000088832,EFO_0003865,kidney neoplasm,0.0933189133078872
ENSG00000088832,MONDO_0009833,Shwachman-Diamond syndrome,0.09239496367117545
ENSG00000088832,EFO_0000514,germ cell tumor,0.09239496367117545
ENSG00000088832,EFO_0004251,myeloproliferative disorder,0.09239496367117545
ENSG00000088832,EFO_1000613,Uterine Carcinosarcoma,0.09239496367117545
ENSG00000088832,EFO_0000466,endometrioid carcinoma,0.09239496367117545
ENSG00000088832,MONDO_0020077,myelodysplastic/myeloproliferative disease,0.09239496367117545
ENSG00000088832,MONDO_0015974,severe combined immunodeficiency,0.09239496367117545
ENSG00000088832,EFO_1000238,Endometrial Serous Adenocarcinoma,0.09239496367117545
ENSG00000088832,EFO_0004236,focal segmental glomerulosclerosis,0.09239496367117545
ENSG00000088832,MONDO_0019716,overgrowth syndrome,0.09239496367117545
ENSG00000088832,MONDO_0008501,Sturge-Weber syndrome,0.09239496367117545
ENSG00000088832,EFO_0002913,Cutaneous T-cell lymphoma,0.09239496367117545
ENSG00000088832,EFO_0003897,stomach neoplasm,0.09239496367117545
ENSG00000088832,EFO_1001512,endometrial carcinoma,0.09239496367117545
ENSG00000088832,MONDO_0800451,congenital amegakaryocytic thrombocytopenia,0.09239496367117545
ENSG00000088832,MONDO_0018531,carcinoma of liver and intrahepatic biliary tract,0.09239496367117545
ENSG00000088832,EFO_0007532,uterine corpus cancer,0.09239496367117545
ENSG00000088832,MONDO_0100192,liver failure,0.09239496367117545
ENSG00000088832,MONDO_0003541,adult acute lymphoblastic leukemia,0.09239496367117545
ENSG00000088832,MONDO_0018975,neurofibromatosis type 1,0.09239496367117545
ENSG00000088832,MONDO_0100244,paroxysmal nocturnal hemoglobinuria,0.09239496367117545
ENSG00000088832,MONDO_0004976,amyotrophic lateral sclerosis,0.09239496367117545
ENSG00000088832,MONDO_0007915,systemic lupus erythematosus,0.09239496367117545
